,11296500,SNS,11295900,11297000,11297500,11297700,11298000,11293460,11293350,11293370,11293600,11293500,11293580
9/30/2000,3.183471074,9.689,13.145,1.731570248,1.874380165,1.843,0.186842975,2.983,1.818571411,1.906,0.612892562,-901,0
10/31/2000,5.035834711,13.325,8.7,3.480198347,1.217454545,1.99,0.175239669,2.72,1.481290283,1.22,0.830082645,-901,0.394750413
11/30/2000,1.904132231,12.863,7.38,1.291239669,0.874710744,1.67,0.154710744,2.48,1.010909119,0.442,1.231735537,-901,0.436760331
12/31/2000,3.34492562,11.87,4.65,1.537190083,0.823933884,2.49,0.169090909,2.2,1.091923096,0.439,0.854677686,-901,0
1/31/2001,2.016793388,22.54,3.48,1.383471074,1.057586777,2.19,0.178928926,1.98,1.485384644,0.392,0.787041322,-901,0
2/28/2001,2.204826446,35.793,2.48,1.743867769,0.994115702,2.11,0.148284298,1.85,1.840769287,0.429,0.844165289,-901,0
3/31/2001,3.818380165,95.885,6.57,3.221950413,1.014545455,3.6,0.164171901,2.32,2.234230713,1.81,1.537190083,-901,1.561785124
4/30/2001,4.968595041,133.634,13.6,3.344132231,2.243305785,4.07,0.549818182,3.63,2.615,2.52,1.362644628,-901,7.277355372
5/31/2001,26.37203306,200.041,18.4,3.53553719,2.490247934,5.52,20.81355372,4.14,3.008461426,2.39,1.365024793,-901,11.69494215
6/30/2001,3.808264463,28.407,17.2,2.69553719,1.99338843,4.32,0.564694215,3.89,2.817941162,2.23,0.72,-901,0.06307438
7/31/2001,1.235900826,5.012,16.5,0.700958678,2.311933884,2.34,0.153719008,3.67,2.28,2.13,0.480833058,-901,0
8/31/2001,1.610975207,2.005,14.7,0.196760331,2.367272727,1.22,0.161712397,3.4,1.728928589,2.03,0.490056198,-901,0
9/30/2001,3.826115702,3.658,10.7,1.178181818,2.171900826,1.5,0.167206612,3.18,1.2405,1.96,0.490909091,-901,0
10/31/2001,3.922909091,5.431,6.64,1.371173554,1.315834711,2.57,0.164786777,2.99,1.095851196,1.9,0.496819835,-901,0
11/30/2001,2.808595041,21.362,5.88,2.017190083,1.100826446,3.08,0.158280992,2.94,1.360892578,1.91,0.862809917,-901,0.19814876
12/31/2001,4.906710744,57.244,3.25,3.234247934,2.127471074,4.03,0.513421488,2.95,1.634768555,2.02,1.192859504,-901,0.135887603
1/31/2002,5.374016529,62.199,0.45,3.031338843,2.133619835,3.65,1.549487603,2.85,1.908644653,1.98,1.235900826,-901,0.285302479
2/28/2002,2.63246281,54.829,0.49,1.00522314,1.821619835,3.91,0.352661157,2.8,2.156016602,2.04,1.105190083,-901,0.486505785
3/31/2002,3.363371901,103.021,1.6,2.920661157,2.287338843,3.96,0.682512397,2.99,2.429892578,2.49,1.291239669,-901,1.500297521
4/30/2002,6.628760331,213.488,13.4,3.21322314,2.296859504,3.93,1.463801653,4.16,2.694933838,2.47,1.64231405,-901,16.32198347
5/31/2002,21.86499174,217.001,18.5,3.369520661,2.342677686,5.43,12.11920661,4.19,2.968809814,2.51,1.690909091,-901,17.61619835
6/30/2002,11.93652893,96.573,18.1,3.385785124,2.011239669,5.07,6.039669421,4.04,3.039375,2.32,1.267438017,-901,3.326280992
7/31/2002,1.592528926,15.799,16.7,1.155966942,2.391867769,3.05,0.155563636,3.69,2.424783691,2.26,0.627173554,-901,0
8/31/2002,1.358876033,3.887,15.5,0.510347107,2.459504132,1.27,0.160482645,3.31,1.90449292,2.19,0.571219835,-901,0
9/30/2002,3.683305785,2.265,11.7,1.398347107,2.213553719,1.37,0.15292562,2.96,1.422802856,2.13,0.566479339,-901,0
10/31/2002,4.08277686,3.161,7.63,1.537190083,1.518743802,2.21,0.161712397,2.61,0.925056335,2.05,0.676363636,-901,0
11/30/2002,3.838016529,30.477,7.16,1.910082645,0.993719008,3.55,0.154710744,2.55,1.121408447,0.862,1.320991736,-901,1.487603306
12/31/2002,3.172760331,47.978,5.36,2.564033058,1.315834711,3.96,0.275464463,2.56,1.348465698,1.04,1.088330579,-901,0.095920661
1/31/2003,3.246545455,57.682,5.33,2.865322314,1.881520661,3.86,0.510961983,2.54,1.575522949,1.35,1.278942149,-901,0.546009917
2/28/2003,3.348892562,54.863,4.66,3.054545455,1.804958678,3.47,0.156059504,2.64,1.780606812,1.68,1.144066116,-901,0.389871074
3/31/2003,3.959801653,91.494,7.01,3.326479339,1.973752066,3.49,0.169090909,3.29,2.007664063,2.5,1.451107438,-901,4.537785124
4/30/2003,3.707107438,152.072,11.4,3.23107438,2.035041322,3.97,3.308429752,4.05,2.227396973,2.42,1.481652893,-901,5.599338843
5/31/2003,26.49500826,322.909,18.1,3.480198347,2.311933884,4.3,27.28204959,4.21,2.454454102,2.54,2.484099174,-901,23.19927273
6/30/2003,26.04495868,177.739,18.4,3.451239669,2.302809917,5.47,20.10049587,4.1,2.674187012,2.37,1.636363636,-901,8.43768595
7/31/2003,2.182809917,19.98,17.8,1.598677686,2.373421488,3.62,0.156793388,3.82,2.652642822,2.3,0.817785124,-901,0.001106777
8/31/2003,1.506446281,10.911,16.9,1.100628099,2.127471074,2.02,0.154333884,3.5,2.109035645,2.27,0.719404959,-901,0
9/30/2003,4.659173554,4.93,12.5,2.89785124,2.207603306,1.63,0.158876033,3.16,1.5935,2.25,0.654545455,-901,0
10/31/2003,5.20185124,2.278,6.89,3.006743802,1.66631405,2.38,0.18446281,2.84,1.09545459,2.12,0.707107438,-901,0.004550083
11/30/2003,3.421487603,7.933,3.52,2.005289256,1.261487603,2.88,0.154115702,2.6,0.931455688,1.65,1.184132231,-901,0.042783471
12/31/2003,1.875371901,47.024,4.09,1.475702479,1.414214876,3.1,0.166631405,2.54,1.304632935,1.4,1.272793388,-901,0.424879339
1/31/2004,2.04753719,42.395,3.78,1.715504132,1.377322314,3.23,0.178928926,2.35,1.677810181,1.12,1.242049587,-901,0.314816529
2/29/2004,2.39861157,75.854,3.44,2.438876033,1.236694215,3.97,1.438016529,2.26,2.023538452,1.49,1.08138843,-901,0.145527273
3/31/2004,4.709950413,164.171,10.1,3.578578512,2.022942149,4,1.647867769,3.3,2.392358887,2.5,1.457256198,-901,8.56522314
4/30/2004,8.693553719,175.038,18.1,3.570247934,2.231404959,4.66,2.999008264,4.18,2.749281982,2.5,1.60661157,-901,14.20958678
5/31/2004,22.87953719,152.926,18.3,3.670809917,2.367272727,5.42,19.20872727,4.15,3.118102539,2.46,1.555636364,-901,10.05322314
6/30/2004,6.12892562,61.211,17.7,3.278677686,2.16,4.4,3.254876033,3.99,3.025333252,2.3,1.08892562,-901,0.714049587
7/31/2004,1.12522314,17.087,16.7,0.916165289,2.311933884,2.4,0.166016529,3.66,2.514399902,2.21,0.694809917,-901,0
8/31/2004,1.733950413,5.199,15,0.169705785,2.441057851,1.27,0.166016529,3.29,1.995909058,2.07,0.664066116,-901,0
9/30/2004,3.671404959,0,11.4,1.017520661,2.249256198,1.49,0.15768595,2.95,1.844363647,1.95,0.636694215,-901,0
10/31/2004,4.986644628,16.814,7.94,2.398016529,1.352727273,2.74,0.174624793,2.76,1.793636353,2.15,0.92846281,-901,0
11/30/2004,3.719008264,23.292,6.16,2.469421488,0.987768595,3.03,0.158280992,2.58,1.800620972,2.15,1.267438017,-901,0.296330579
12/31/2004,2.96985124,41.317,4.85,2.711603306,1.242049587,2.77,0.170320661,2.52,1.998228271,2.1,1.352727273,-901,0.805487603
1/31/2005,3.221950413,146.326,4.86,2.859173554,1.641719008,3.99,2.60092562,2.49,2.195835693,2.36,1.383471074,-901,0.645619835
2/28/2005,3.493289256,110.938,4.72,2.821289256,1.688330579,4.01,4.476297521,2.47,2.37431958,2.37,1.238479339,-901,0.89414876
3/31/2005,5.865917355,194.423,5.43,3.111272727,1.918413223,4.03,8.306975207,2.87,2.571927002,2.43,1.451107438,-901,3.197355372
4/30/2005,5.218512397,211.397,10.7,3.058512397,1.79107438,3.99,6.49785124,3.94,2.763159912,2.51,1.529256198,-901,8.961322314
5/31/2005,42.75847934,533.273,17.6,2.754644628,1.893818182,4.3,42.06981818,4.21,2.96076709,2.48,6.911206612,-901,32.25024793
6/30/2005,43.44991736,291.935,18.1,3.123966942,2.17785124,4.94,34.94677686,4.17,3.152,2.48,1.743471074,-901,17.63702479
7/31/2005,14.38809917,100.806,17.8,3.320330579,2.471801653,4.86,9.622809917,3.95,2.553852539,2.32,1.321983471,-901,1.795438017
8/31/2005,2.201256198,15.158,15.6,0.470380165,2.311933884,4.32,0.167246281,3.6,1.962,2.27,0.93461157,-901,0
9/30/2005,3.93322314,6.419,11.6,2.624132231,1.95768595,3.79,0.164231405,3.26,1.601444458,2.09,0.708099174,-901,0
10/31/2005,4.187305785,12.502,7.43,2.865322314,1.371173554,3.65,0.18138843,2.96,1.315,1.98,0.780892562,-901,0
11/30/2005,3.272727273,11.075,4.87,2.564628099,1.207933884,3.21,0.158876033,2.75,1.346635498,1.52,1.190082645,-901,0
12/31/2005,4.058181818,210.154,10,2.090578512,1.346578512,4.23,2.877619835,3.56,1.624766357,2.53,2.680859504,-901,5.220297521
1/31/2006,4.875966942,199.481,11.3,2.859173554,1.438809917,3.95,5.995041322,3.92,1.902897217,2.41,1.524892562,-901,3.590876033
2/28/2006,5.198280992,137.972,14.1,2.79907438,1.443966942,4.13,4.454082645,4.2,2.154112061,2.51,2.804628099,-901,5.836958678
3/31/2006,5.601520661,229.315,14.9,3.117421488,1.49414876,4.05,15.61170248,4.18,2.43224292,2.44,1.592528926,-901,4.211900826
4/30/2006,13.90016529,470.101,17.1,3.034710744,1.434049587,4.25,26.06280992,4.23,2.701401855,2.55,2.255206612,-901,13.5431405
5/31/2006,53.58644628,537.89,17.2,3.228099174,1.629421488,4.2,55.07444628,4.23,2.979532715,2.54,3.603173554,-901,37.61196694
6/30/2006,42.31933884,277.19,18.2,3.314380165,1.844628099,5.29,37.42214876,4.16,3.126086914,2.46,1.802975207,-901,16.52429752
7/31/2006,7.81507438,77.25,17.5,3.308033058,2.188958678,4.56,3.215801653,3.86,2.97,2.24,1.229752066,-901,0.602578512
8/31/2006,1.149818182,22.662,16.7,0.124819835,2.164363636,3.13,0.177084298,3.44,2.46,2.08,0.854677686,-901,0
9/30/2006,3.558347107,15.743,13.3,2.618181818,2.064793388,1.76,0.179702479,3.02,1.91,2.04,0.839008264,-901,0
10/31/2006,4.420958678,16.298,9.18,3.086677686,1.285090909,1.62,0.185692562,2.67,1.165,0.623,1.272793388,-901,1.162115702
11/30/2006,3.724958678,13.036,6.18,2.844297521,1.10677686,1.27,0.186842975,2.47,1.181,0.338,1.07107438,-901,0.389157025
12/31/2006,2.213553719,29.317,5.09,1.285090909,1.155966942,0.911,0.201064463,2.26,1.363,0.53,1.088330579,-901,0.05976595
1/31/2007,1.838479339,27.338,4.72,0.676363636,1.063735537,1.02,0.179543802,1.99,1.647,0.678,1.162115702,-901,0.020721322
2/28/2007,1.893818182,77.993,5.33,1.127404959,0.916363636,1.62,0.148284298,1.96,2.076,1.21,1.216264463,-901,0.5376
3/31/2007,3.744595041,112.118,9.27,2.98214876,0.92846281,2.9,0.175239669,2.57,2.669,2.47,1.549487603,-901,4.986644628
4/30/2007,5.712396694,123.911,16.6,3.296528926,1.79107438,3.97,0.168991736,4.17,2.967,2.51,1.683966942,-901,11.22842975
5/31/2007,15.73467769,124.481,18.3,3.498644628,1.703206612,5.52,9.278479339,4.16,3.062,2.41,1.727801653,-901,7.224793388
6/30/2007,2.749090909,31.999,17.7,1.910082645,1.701818182,4.5,0.333818182,3.83,2.77,2.29,1.059173554,-901,0.10353719
7/31/2007,0.836231405,4.646,16.8,0.322809917,2.133619835,2.68,0.169090909,3.45,2.45,1.93,0.805487603,-901,0
8/31/2007,1.740099174,2.256,15.1,0.028530248,2.324231405,1.91,0.164786777,3.06,1.96,1.87,0.707107438,-901,0
9/30/2007,2.927603306,1.41,12.3,0.618842975,1.945785124,2.27,0.160661157,2.71,1.48,1.8,0.73785124,-901,0
10/31/2007,3.572429752,8.619,9.09,1.229752066,1.143669421,2.79,0.174009917,2.2,1.165,1.76,0.903867769,-901,0.031912066
11/30/2007,2.885950413,2.986,6.33,1.190082645,1.07107438,3.14,0.162446281,1.85,1.181,1.73,0.696198347,-901,0
12/31/2007,1.727801653,14.112,4.97,1.383471074,1.11907438,2.45,0.174009917,1.54,1.363,1.78,0.817785124,-901,0.000676364
1/31/2008,1.930710744,46.695,4.22,1.488,1.358876033,2.43,0.174009917,1.35,1.647,1.96,0.903867769,-901,0.01051438
2/29/2008,2.335338843,52.383,3.57,1.80614876,1.455272727,2.83,0.154730579,1.11,2.076,2.14,1.023867769,-901,0.329018182
3/31/2008,4.27338843,72.72,4.46,3.15431405,2.035239669,3.58,0.164786777,1.03,2.669,2.37,1.321983471,-901,1.475702479
4/30/2008,6.491900826,130.417,10.3,3.260826446,2.076694215,3.98,0.521256198,2.29,3.1,2.5,1.386446281,-901,9.574214876
5/31/2008,17.01361983,192.214,18.3,3.578578512,2.164363636,5.06,9.672,4.18,3.13,2.49,1.604826446,-901,14.11140496
6/30/2008,11.71041322,84.601,18.1,3.451239669,2.082644628,5.09,5.998016529,4.01,3.09,2.33,1.362644628,-901,2.374214876
7/31/2008,1.709355372,12.946,16.9,1.205157025,2.324231405,3.11,0.169705785,3.59,2.63,2.22,0.762446281,-901,0
8/31/2008,0.873123967,4.123,15.9,0.049989421,2.428760331,1.31,0.163557025,3.15,2.11,2.06,0.713256198,-901,0
9/30/2008,3.302479339,2.829,12.7,0.684297521,2.165950413,1.49,0.155900826,2.74,1.77,1.93,0.690247934,-901,0
10/31/2008,4.10122314,2.454,9.03,1.199008264,1.278942149,2.74,0.185077686,2.38,1.39,1.89,0.73785124,-901,0
11/30/2008,3.469090909,23.725,9.75,2.36231405,0.92231405,2.97,0.164826446,2.15,1.181,1.95,1.124628099,-901,0.145785124
12/31/2008,3.215801653,15.317,7.38,2.865322314,1.285090909,2.21,0.176469421,1.92,1.363,1.83,1.217454545,-901,0.04310281
1/31/2009,3.91061157,52.991,7.84,3.092826446,0.946909091,3.45,0.167246281,1.82,1.647,2.33,1.315834711,-901,0.633322314
2/28/2009,3.354446281,72.853,8.03,2.899041322,1.221818182,3.97,0.788628099,1.84,2.076,2.42,1.255140496,-901,1.360661157
3/31/2009,5.220297521,168.375,10.6,3.53553719,1.967603306,3.99,6.536132231,2.18,2.669,2.5,1.531041322,-901,5.785983471
4/30/2009,8.43768595,185.543,17.6,3.707107438,2.136198347,4.01,1.933884298,4.03,2.967,2.51,1.64231405,-901,13.10876033
5/31/2009,41.51642975,331.025,18.2,3.652363636,2.361123967,5.37,35.09712397,4.17,3.062,2.49,2.705454545,-901,24.76105785
6/30/2009,12.62082645,96.124,18.3,3.695206612,2.243305785,5.44,6.99768595,4.03,3.12,2.37,1.410247934,-901,2.255206612
7/31/2009,2.022942149,25.775,17.1,0.517110744,2.201256198,4.43,0.393520661,3.59,2.62,2.29,0.854677686,-901,0.00024595
8/31/2009,0.983801653,7.109,16.4,0.0744,2.293487603,2.71,0.360317355,3.13,2.05,2.24,0.731702479,-901,0
9/30/2009,2.481322314,3.702,13.8,1.148429752,1.921983471,1.82,0.354644628,2.71,1.56,2.18,0.684297521,-901,0
10/31/2009,3.590876033,20.856,12.1,1.770842975,1.192859504,2.41,0.399054545,2.39,1.47,2.31,0.830082645,-901,0.115596694
11/30/2009,3.695206612,8.924,8.41,2.052892562,1.130578512,2.76,0.38261157,2.06,1.181,1.15,1.148429752,-901,1.297190083
12/31/2009,3.842975207,20.491,5.05,2.367272727,1.229752066,3.47,0.386757025,1.77,1.363,1.16,0.996099174,-901,0.124819835
1/31/2010,3.52938843,54.469,3.06,2.361123967,1.211305785,3.93,0.75014876,1.61,1.647,1.46,1.11907438,-901,0.095305785
2/28/2010,2.915702479,65.383,1.95,2.57692562,1.366214876,3.99,1.949355372,1.45,2.076,1.73,1.038545455,-901,0.141064463
3/31/2010,3.34492562,98.641,2.74,2.840727273,1.832330579,3.97,1.371173554,1.5,2.669,2.37,1.235900826,-901,1.168264463
4/30/2010,4.52231405,174.716,7.51,2.975206612,2.14214876,4,2.219504132,2.18,2.967,2.48,1.416198347,-901,8.015206612
5/31/2010,10.28687603,260.635,17.7,3.412561983,2.262743802,4.12,6.751338843,4.19,3.062,2.54,1.537190083,-901,18.47702479
6/30/2010,43.97950413,312.097,18.2,3.475041322,2.290909091,4.96,46.15140496,4.17,3.031,2.48,1.898181818,-901,21.27272727
7/31/2010,6.671404959,69.835,17.8,2.373421488,2.318082645,4.81,2.779239669,3.74,2.84,2.3,1.11907438,-901,0.73785124
8/31/2010,1.014545455,8.967,16.7,0.076859504,2.010644628,3.48,0.408892562,3.23,2.25,2.25,0.805487603,-901,0
9/30/2010,2.409917355,5.745,14.2,1.60661157,1.737520661,2.36,0.411768595,2.49,1.73,2.24,0.797355372,-901,0.268958678
10/31/2010,4.396363636,46.024,15.1,2.908363636,1.242049587,2.53,0.605038017,2.66,3,2.36,0.817785124,-901,1.315834711
11/30/2010,4.183140496,42.283,13.6,2.957355372,1.445950413,2.42,0.714049587,2.71,2.21,2.27,1.142479339,-901,2.17785124
12/31/2010,5.441652893,212.548,14.6,3.062082645,1.623272727,3.99,5.404760331,3.1,2.68,2.35,1.291239669,-901,3.861421488
1/31/2011,5.078876033,116.156,14,3.068231405,1.629421488,3.95,3.062082645,3.25,2.27,2.11,1.260495868,-901,2.939107438
2/28/2011,4.131966942,97.696,13.3,2.765752066,1.488396694,3.94,1.321785124,3.43,1.8,1.92,1.12185124,-901,2.438082645
3/31/2011,5.208,305.136,14,3.049785124,1.733950413,4.09,12.45123967,3.77,1.96,2.06,1.285090909,-901,3.461752066
4/30/2011,11.09157025,320.623,17.5,2.945454545,1.719669421,4.07,18.52363636,4.16,3.16,2.49,1.428099174,-901,12.90049587
5/31/2011,28.67166942,364.249,17.5,3.240396694,1.887669421,4.06,31.19266116,4.17,3.18,2.51,1.899966942,-901,25.72026446
6/30/2011,51.67933884,449.027,17.8,3.486942149,2.16,4.29,64.02644628,4.22,3.2,2.54,4.617520661,-901,32.53090909
7/31/2011,27.25130579,216.515,18.1,2.766942149,2.41646281,5.48,27.66942149,4.13,3.13,2.4,1.617123967,-901,10.71728926
8/31/2011,3.025190083,41.438,16.6,0,2.213553719,5.33,1.032991736,3.76,2.8,2.27,0.873123967,-901,0.057552397
9/30/2011,2.451570248,19.778,14.3,0.714049587,2.040991736,4.91,0.411768595,3.42,2.42,2.23,0.666446281,-901,0
10/31/2011,2.656264463,37.734,13,1.924561983,1.67246281,3.74,0.694809917,3.145,2.491,1.448,1.137520661,-901,0.590895868
11/30/2011,3.778512397,12.972,9.67,2.255206612,1.517355372,2.93,0.714049587,2.818,2.073,0.6666,1.297190083,-901,0.696198347
12/31/2011,4.175008264,12.292,5.37,2.674710744,1.30353719,2.27,0.744,2.474,1.752,0.6856,0.75014876,-901,6.15E-05
1/31/2012,2.096727273,37.265,4.99,0.830082645,0.92231405,2.84,0.501738843,2.359,2.214,0.9765,0.93461157,-901,0.462386777
2/29/2012,1.127404959,27.115,5.17,0.004429091,0.472244628,3.48,0.366981818,2.229,2.583,1.177,1.11014876,-901,0.093758678
3/31/2012,1.463404959,88.878,7.7,0.253943802,1.057586777,4.87,0.397824793,2.469,3.128,2.503,1.321983471,-901,2.078280992
4/30/2012,6.884628099,202.277,18,2.820495868,1.618512397,5.14,3.796363636,4.204,3.17,2.528,1.999338843,-901,14.35239669
5/31/2012,17.19808264,135.756,18.4,3.560132231,2.022942149,5.48,14.40039669,4.142,3.122,2.429,1.524892562,-901,7.015735537
6/30/2012,2.778842975,41.195,18,1.201983471,1.553057851,5.06,0.785454545,3.849,2.903,2.293,0.981818182,-901,0.292165289
7/31/2012,0.946909091,15.279,16.9,0,2.059834711,3.63,0.426723967,3.417,2.383,2.186,0.688661157,-901,0
8/31/2012,1.100628099,10.061,15.8,0,2.219702479,2.14,0.403973554,3.004,1.919,2.066,0.682512397,-901,0
9/30/2012,2.963305785,3.242,12.7,1.386446281,2.005289256,1.6,0.38677686,2.624,1.512,1.955,0.630743802,-901,0
10/31/2012,3.510942149,7.745,9.2,1.174413223,1.389619835,2.31,0.416271074,2.31,1.26,1.82,0.694809917,-901,0
11/30/2012,3.373884298,22.892,7.26,1.166280992,1.445950413,3.26,0.392727273,2.16,1.729,1.66,0.946115702,-901,0.636694215
12/31/2012,4.488595041,118.505,8.19,2.693157025,1.549487603,3.94,1.475702479,2.6,3.115,2.25,1.457256198,-901,4.218049587
1/31/2013,3.732297521,44.85,7.13,2.754644628,1.561785124,3.8,0.694809917,2.57,3.123,2.01,1.444958678,-901,1.580231405
2/28/2013,3.293355372,42.708,5.71,2.588033058,1.393983471,3.3,0.638677686,2.55,2.944,1.79,1.299570248,-901,1.28846281
3/31/2013,3.892165289,86.459,8.61,2.889917355,1.537190083,3.42,0.373229752,3.38,3.152,2.5,1.592528926,-901,4.347173554
4/30/2013,6.640661157,131.901,18,3.290578512,1.802975207,4.26,1.279338843,4.2,3.165,2.49,1.594710744,-901,9.306446281
5/31/2013,16.20813223,111.191,18.1,3.676958678,2.090578512,5.47,11.18459504,4.14,3.117,2.43,1.463404959,-901,4.316429752
6/30/2013,2.630082645,36.489,18.3,0.880661157,1.898181818,4.9,0.642644628,3.86,2.913,2.34,1.094876033,-901,0.200528926
7/31/2013,1.026842975,10.279,17.3,0.01334281,2.115173554,3.34,0.387371901,3.44,2.356,2.22,0.799338843,-901,0
8/31/2013,0.953057851,10.065,16.5,0.036216198,2.176661157,1.78,0.363391736,3.01,1.87,2.09,0.73785124,-901,0
9/30/2013,4.040330579,3.758,12.3,2.273057851,2.023140496,1.38,0.361190083,2.64,1.582,1.71,0.785454545,-901,0.057421488
10/31/2013,4.414809917,7.467,7.76,2.404165289,1.340429752,1.71,0.41073719,2.267,1.446,0.2321,1.242049587,-901,0.682512397
11/30/2013,3.028760331,4.969,4.47,1.338842975,1.213884298,1.99,0.364165289,1.936,1.078,0.2769,0.72,-901,0
12/31/2013,1.026842975,6.067,3.56,0.00129124,1.168264463,1.61,0.363391736,1.624,0.7554,0.2981,0.73785124,-901,0
1/31/2014,0.768595041,7.431,2.98,0,0.688661157,1.48,0.368310744,1.334,0.5008,0.3394,0.731702479,-901,0.009960992
2/28/2014,0.810842975,35.72,4.01,0,0.439854545,2.54,0.11107438,1.227,0.8159,0.6196,0.988561983,-901,0.162723967
3/31/2014,1.272793388,61.694,6.82,0,0.457467769,4.12,0.06825124,1.395,2.809,1.333,1.315834711,-901,1.174413223
4/30/2014,3.39768595,110.077,15,1.243636364,0.963966942,5.55,0.499239669,2.975,3.178,2.496,1.481652893,-901,7.211900826
5/31/2014,8.718942149,91.155,18.3,3.332628099,1.992198347,5.5,4.09507438,4.144,3.126,2.396,1.567933884,-901,4.119669421
6/30/2014,1.553057851,20.625,17.9,0.446876033,1.261487603,5.14,0.287404959,3.885,2.721,2.301,0.90446281,-901,0.032786777
7/31/2014,0.756297521,10.314,17.1,0.016786116,1.457256198,4.26,0.189381818,3.579,2.562,1.977,0.621024793,-901,0
8/31/2014,0.787041322,6.292,16.5,0.005595372,1.684760331,3.13,0.196760331,3.231,2.406,1.588,0.621024793,-901,0
9/30/2014,2.457520661,3.777,13.7,0.981818182,1.62446281,2.91,0.221950413,2.937,2.287,1.255,0.58492562,-901,0
10/31/2014,2.354975207,6.241,11.4,1.192859504,0.996099174,2.81,0.394750413,2.624,2.11,1.01,0.621024793,-901,0.044701488
11/30/2014,2.647933884,8.749,8.91,1.398347107,1.017520661,2.99,0.393322314,2.368,1.089,0.984,1.100826446,-901,0.407603306
12/31/2014,3.498644628,34.967,8.64,2.643966942,1.076033058,3.25,0.412581818,2.272,2.03,1.47,1.168264463,-901,0.613031405
1/31/2015,3.52938843,13.025,6.28,2.748495868,1.051438017,2.85,0.41073719,2.132,2.451,1.702,1.100628099,-901,0.075014876
2/28/2015,4.037553719,91.289,9.93,2.588033058,0.977454545,3.86,0.37098843,3.296,3.126,2.455,1.966016529,-901,4.448528926
3/31/2015,2.275041322,36.706,12.5,0.953057851,0.916165289,4.2,0.411352066,3.584,3.126,2.458,1.438809917,-901,1.266644628
4/30/2015,1.779173554,37.802,16.5,0.149950413,1.023471074,4.72,0.368330579,3.679,3.132,2.474,1.404297521,-901,1.094876033
5/31/2015,5.952,58.544,18.4,2.545586777,1.500297521,5.42,1.604826446,3.888,3.108,2.399,1.543338843,-901,1.512595041
6/30/2015,2.124297521,28.926,18,1.05322314,1.499504132,4.83,0.308826446,3.697,2.773,2.323,0.92231405,-901,0.02778843
7/31/2015,0.873123967,7.809,17.3,0.027546446,1.783140496,3.67,0.22934876,3.435,2.609,2.062,0.633322314,-901,0
8/31/2015,0.836231405,1.875,16.6,0.005103471,1.758545455,2.5,0.22934876,3.128,2.451,1.674,0.567530579,-901,0
9/30/2015,2.71338843,0,13.7,1.332892562,1.77322314,2.05,0.224330579,2.817,2.207,1.43,0.562909091,-901,0
10/31/2015,3.658512397,7.707,10.3,1.918413223,1.211305785,2.27,0.386142149,2.556,1.98,1.376,0.639471074,-901,0
11/30/2015,3.814214876,13.581,7.81,2.445619835,1.148429752,2.35,0.390942149,2.367,2.157,1.432,0.827107438,-901,0.009342149
12/31/2015,3.15431405,50.444,6.43,1.973752066,1.155966942,3.44,0.405203306,2.223,2.085,1.137,1.285090909,-901,0.873123967
1/31/2016,3.676958678,87.263,5.62,2.871471074,1.531041322,3.98,1.248198347,2.232,3.006,1.052,1.315834711,-901,0.811636364
2/29/2016,4.291041322,89.833,6.5,2.703471074,1.593322314,3.95,1.225190083,2.523,3.13,2.474,1.351735537,-901,2.812760331
3/31/2016,7.151008264,249.933,10.4,3.074380165,1.67246281,3.96,6.579173554,3.74,3.132,2.48,1.647867769,-901,10.12700826
4/30/2016,12.0138843,221.211,17.9,2.975206612,1.832727273,4.29,7.836694215,4.178,3.15,2.501,1.654214876,-901,18.99371901
5/31/2016,27.66942149,204.503,18.4,3.062082645,1.949157025,5.51,25.16072727,4.198,3.165,2.513,1.617123967,-901,15.41494215
6/30/2016,16.23867769,119.051,18.2,2.975206612,1.886280992,5.44,13.57884298,4,3.097,2.338,1.267438017,-901,2.86214876
7/31/2016,1.647867769,23.497,16.9,0.731702479,2.016793388,4.22,0.37507438,3.537,2.822,2.008,0.73785124,-901,0
8/31/2016,1.051438017,8.069,15.7,0.009284628,2.029090909,3.01,0.370155372,3.092,2.589,1.625,0.700958678,-901,0
9/30/2016,1.802975207,6.28,13.7,0.868760331,1.838677686,1.94,0.350479339,2.686,2.431,1.264,0.666446281,-901,0
10/31/2016,3.873719008,53.758,16.8,1.358876033,1.223603306,3.23,0.395365289,2.761,3.145,2.485,1.365024793,-901,0.000184463
11/30/2016,6.194380165,31.169,13.1,1.945785124,1.666115702,3.97,1.892231405,2.594,3.115,2.367,1.523305785,-901,0.027371901
12/31/2016,7.63061157,132.419,13.2,2.730049587,1.789289256,3.96,4.64846281,3.248,3.126,2.322,2.158214876,-901,5.927404959
1/31/2017,19.15338843,451.852,9.74,2.139768595,1.408066116,4.09,34.69745455,4.14,3.13,2.367,5.681454545,-901,8.171702479
2/28/2017,19.97672727,627.133,7.51,1.421752066,0.805289256,4.11,49.25038017,4.149,3.132,2.396,4.742876033,-901,10.35768595
3/31/2017,16.90909091,274.187,3.49,2.508694215,1.420363636,4.08,22.53520661,4.162,3.148,2.485,1.660165289,-901,10.37295868
4/30/2017,12.33520661,398.242,12,1.880330579,0.993719008,4.07,19.32694215,4.194,3.187,2.532,2.368264463,-901,17.17289256
5/31/2017,44.06816529,521.858,17.8,1.844628099,1.463404959,4.54,52.0185124,4.205,3.189,2.529,5.097322314,-901,38.25143802
