,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1958,0.17352794,0.438090109,1.017893701,1.376982749,3.823401528,3.448858109,7.381213463,25.4917927,16.14837759,2.979611986,0.329591844,0.056229425
1959,0.27478373,0.41374344,0.343135045,1.918762983,1.784750244,3.17434567,8.551325957,8.211855528,2.712210375,0.271676737,0.12629615,0.085656342
1960,0.148853493,0.089637293,0.167076912,0.41627476,2.509976372,4.080660591,8.399520665,10.57190644,3.055673061,0.145589491,0.004268272,0.036965734
1961,-0.049457896,0.153225295,0.510006039,0.503699438,1.335251568,1.705498682,5.828261466,9.91833269,2.661043914,0.108623889,-0.006676248,0.034287545
1962,0.070461937,0.127052588,0.63284513,0.557861857,3.075311043,2.019809319,10.95757748,13.40571751,10.52447883,0.803847426,0.056645394,0.019313995
1963,1.131457558,0.507793778,1.181804358,2.459331912,8.60838391,2.360273516,7.020963335,19.86265437,9.907038941,1.039073105,0.021542285,0.049118028
1964,0.272981778,2.770531448,0.999304451,0.737754104,0.825272669,1.438836029,5.86605159,12.15878539,4.768205962,0.212648581,0.014882875,0.021326458
1965,0.162961835,0.639596726,15.08554956,6.739121337,3.747677649,3.250990407,10.23379407,15.47328255,11.69077377,2.509641652,0.814837429,0.139324948
1966,0.397898983,1.806647716,1.096423086,1.040507388,0.932211654,4.070650366,11.45955042,10.49957777,0.730394189,0.083166174,0.014810138,0.040025802
1967,0.060980312,0.985303472,4.195128147,2.22292263,2.373540097,5.123018427,4.373068293,19.43087012,21.61155876,7.464807157,0.152503697,0.0026529
1968,0.10800923,0.164521912,0.523112059,0.924826395,3.85388849,3.530197488,7.168849206,9.942485235,2.473071206,0.174387326,0.070454188,0.03154392
1969,0.234498286,2.252278274,1.241223299,7.544438735,3.026330375,3.537409166,10.92813639,28.3535713,16.89961115,2.880109476,0.111558023,0.033486563
1970,0.536724895,0.670577988,4.101343578,11.03618474,4.914208383,4.881218793,5.668324556,15.11388955,8.394276252,0.655223326,0.008256855,0.024342368
1971,0.144381216,1.992977938,2.793279323,2.847662178,2.438218817,3.352840351,7.246571697,13.45754778,14.04102468,1.458541582,0.089071092,0.035569452
1972,0.290056863,0.837016353,1.590571457,1.167066406,1.422577037,6.130766057,6.134709592,13.48959279,5.020963782,0.422801513,0.033426249,0.044789306
1973,0.332544247,0.861181607,2.777675953,3.325278877,2.388684745,2.689069897,8.003875282,22.04538434,6.873370488,0.279026615,-0.035775238,0.060725338
1974,0.259329377,5.596049441,3.033384847,4.734159759,1.89187055,5.910827397,8.32157779,19.3002296,10.30413253,1.661731647,0.035412984,0.133597493
