,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1985,2.319850672,10.81617215,8.326362543,7.583151224,14.2018478,23.92949887,86.46053139,59.81103713,11.69432209,2.30925139,0.843038083,2.147024089
1986,1.649463186,3.129600077,12.3097163,40.7115791,145.7038286,123.2673357,79.98569582,104.4605307,51.39313457,7.305584883,3.568539726,1.13460077
1987,0.143404066,-0.354390715,0.35913026,1.428928775,5.122086615,15.3410028,54.29522217,26.21664371,3.664973286,1.006235808,0.671379756,0.213462101
1988,-0.638826364,0.500900502,3.440495794,6.699690903,10.98022168,30.01242263,39.16181532,26.29511384,6.714910384,2.64456085,-0.238234225,0.248437712
1989,-0.462996815,2.315458919,3.597252133,4.802638974,12.43829969,77.55717173,105.642056,53.68799879,17.22374531,5.861513568,1.267436864,0.561737176
1990,9.599434494,5.503560104,5.717165636,9.750400876,9.96570057,34.02075611,58.2465565,25.55204788,13.35652724,2.792098526,0.675212014,1.984774563
1991,1.009993794,1.546205083,1.804877191,1.20550648,2.710740173,22.65959627,43.52800142,73.64817607,28.25763886,5.160893605,1.528603189,1.632262834
1992,2.979951852,3.650319933,3.223085613,5.480352355,17.16774658,31.17628803,56.2170315,19.01720879,3.45701062,4.971941162,2.285330272,1.236907706
1993,1.904256647,2.322653695,8.012162371,29.91747671,27.50473495,84.38963459,98.00210715,154.8477141,79.70493453,13.22421495,1.307466737,1.609294968
1994,1.258917553,2.201023283,3.59223679,5.819604665,8.725597456,25.65971907,44.86032023,46.09145634,9.175056467,1.26163988,0.214345879,1.483129334
1995,1.832300482,7.57061987,10.06788797,53.49711385,34.56461263,117.7493519,111.6006205,184.858105,157.1898626,61.39264957,6.847521721,2.389902593
1996,0.928548567,1.936345884,12.24285616,21.24617843,79.82922351,63.81104467,96.05607087,145.0780141,38.03842906,6.910999501,2.531299556,1.3049361
1997,2.212910551,20.74206489,76.28506538,214.210192,38.67986391,58.14078262,77.08510606,74.42193743,23.69934292,4.837679892,1.862347172,3.479408001
1998,3.086955792,3.775116337,8.190751457,26.15201513,32.00948431,70.88835618,73.54706928,122.54597,179.9343412,53.45605041,7.511895648,4.892693343
1999,1.547275399,9.674100647,13.63784217,29.80472905,41.8967896,45.88667704,69.82128493,144.8546921,61.17608912,9.975873803,2.651101348,2.329676161
2000,3.557535168,2.248539681,3.702010368,26.42846512,36.18677615,48.03644509,92.68054719,101.6420498,23.96891641,3.12253235,3.034954734,3.019019285
2001,1.324278039,4.099098224,5.185699995,4.047225917,7.872076834,35.69375055,52.79876965,62.29033937,4.120113996,0.920695315,1.192398468,-0.046158605
2002,2.359199034,7.375896334,12.51642636,16.87832351,18.50071407,36.42420306,90.2944926,81.69595081,20.79295798,3.188540207,0.375293863,0.362807215
2003,-0.168443363,7.616559377,9.72087682,19.01278306,19.8834381,42.47877784,56.22778682,118.3458154,44.86980507,3.987701726,1.850538744,-0.103034411
2004,2.331433454,2.498833601,12.38581779,13.19428569,23.40575605,68.90204931,75.98783966,48.83630995,9.833475124,1.942509127,0.509606017,0.55704236
2005,4.53628064,6.73308288,12.62025846,25.8686131,30.47986975,55.82052819,76.78742332,200.8912178,88.82196868,16.95087942,4.248637567,0.313801065
2006,4.272321432,5.526667886,84.19532939,54.78956571,62.02045149,49.71936597,121.5977186,197.8521918,71.56553773,11.86237794,3.697015055,1.382516202
2007,2.563930829,5.047787987,9.090332258,10.8852084,24.01661741,46.01184556,50.73498342,36.8651947,6.818761533,3.517786583,2.31217919,1.67887248
2008,2.620745498,1.870081789,3.76554406,7.925634328,11.46868659,28.57718021,55.98382889,71.36120979,18.15954518,4.13995047,2.015589286,2.79279906
2009,2.89359455,7.131777927,6.877525702,18.87191545,25.87267683,59.58166398,78.15912873,119.0188341,18.02282099,2.748404819,1.734295721,0.623351451
2010,4.696036805,2.328461141,7.102240765,12.93368834,15.6789776,33.11114902,66.45259799,107.5942526,100.6293121,9.869992958,0.595743433,0.735680326
2011,15.41530254,14.76823917,56.79190609,34.35822697,30.48870533,75.37405506,112.1782806,139.8038144,166.2182354,54.19737654,5.664821859,4.246329411
2012,5.102042359,3.899260759,2.361587117,11.2207321,10.31734145,36.87225535,79.4000552,36.3124191,7.343916581,1.933096321,1.319426742,0.026175514
2013,2.15796653,12.05252917,44.94618033,17.76614363,15.478062,38.28450624,46.10126233,25.12754119,6.506601269,2.112618005,1.190143482,0.93642978
2014,0.552878437,1.537429376,1.954138963,2.382345291,13.26435067,25.73405968,41.66100911,26.20415074,3.686936834,2.402416792,1.419695492,0.72512321
2015,1.677593422,1.959035713,13.43970752,8.099776978,42.47004098,12.81407512,11.25588318,15.86313945,4.386563891,2.347849119,0.085950738,0.347820442
2016,1.522013439,3.56757746,11.67395484,21.42277764,36.77683228,88.68945644,93.64936566,66.21743917,19.29752042,2.666813939,0.15379513,1.05869268
2017,17.35482052,8.639120665,55.48590436,128.928735,168.5251601,79.84679779,126.4993602,180.6620568,96.33247154,19.12811988,5.607207964,4.48912745
2018,2.65102068,18.60304395,7.771200267,22.00408619,9.230031248,65.97270372,119.1843964,40.8030269,9.335656367,4.901571044,3.734988208,1.474239575
2019,2.619759344,3.906205987,5.228419216,22.08510054,51.71902615,65.55918476,140.5324863,149.6496921,124.3453145,20.10347037,5.326970356,3.727651342
2020,3.443823769,3.408405865,13.28975935,10.56222976,12.96273999,20.48476822,76.20413487,70.42448421,11.36212802,3.604038775,3.306519006,1.261358416
2021,3.073827649,1.143402187,1.528825739,3.921779786,7.49539567,14.96285626,46.53552786,25.97808251,4.134542986,1.837032367,0.30391369,4.449808658
