,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1958,2.526498448,1.072837701,3.95519831,4.929704213,23.26738925,24.97930277,61.40517226,188.6098597,100.7119046,16.94731544,3.692328466,2.253266132
1959,2.094471601,1.123144248,1.291607422,8.426862512,13.34062647,29.58770579,56.79358623,39.21798611,14.64444461,3.711742965,1.106840115,0.942275367
1960,0.329483251,0.054773109,1.085253416,1.885483849,12.08138313,37.62578659,61.5454548,53.47200249,12.06747552,3.672349396,1.171598201,0.761662438
1961,0.983664424,1.047088839,3.450520279,2.579975438,6.969490869,14.27552163,43.20536981,43.86138151,11.93296247,2.870509547,1.052364545,0.504766373
1962,0.580847089,0.600699061,2.631688659,2.927190118,14.94512989,16.02675268,98.04487566,96.7106869,55.23243901,6.36112966,3.099771,1.605799725
1963,4.239359485,0.993317548,5.601234473,25.06887607,68.36812141,21.41924547,46.1377372,127.1831558,47.6748055,7.236025626,2.804028701,2.179911148
1964,3.110086194,15.94789715,12.69594453,8.761576228,10.690392,15.97424552,45.46300428,64.49815045,27.04366253,3.909546287,3.126773251,2.016428406
1965,0.475626609,2.692541274,120.5174662,45.74835139,30.95913152,34.28472341,77.46716041,112.650545,67.78294372,12.73666512,7.003553146,2.52395665
1966,2.900861441,9.57451779,7.552048846,7.727593606,7.903195596,37.10650401,77.57424419,46.64224544,6.383161855,2.303469337,1.875644753,1.036303175
1967,0.662796131,5.706153606,32.04927682,15.83512782,22.82952964,56.98867332,31.07412474,140.4803138,135.8903189,36.10508063,3.80721877,3.647713189
1968,3.095606613,1.994934178,3.833400769,4.631095616,25.56629466,28.59713509,55.68127281,53.7061033,12.64427125,2.492830404,0.893411924,0.751247658
1969,2.201118969,7.683746792,7.778026799,62.85758217,23.83887808,30.92018587,96.84774791,204.0495824,96.89535473,17.61200681,3.287583154,2.899911148
1970,4.563983794,4.019048279,20.16978473,85.79493542,29.87302806,38.66377643,46.7702881,90.26647839,37.95054416,6.235028195,2.575059493,0.9643339
1971,0.951577183,8.254499659,11.44451956,18.36841708,21.16010428,33.24667362,60.84331392,88.82697172,54.73687422,8.407312591,2.444862657,1.028967054
1972,1.278363718,4.192801439,6.647527137,5.832784538,10.79342475,52.55618727,51.52990628,73.04044807,22.19320116,2.727212304,1.343371285,0.701437253
1973,1.595412377,2.391504211,9.82085428,17.66468919,14.6644971,21.32362204,69.19526623,146.2499684,40.06334667,4.145074934,1.663158696,0.716981055
1974,2.338343239,33.55587426,24.95072929,46.72323507,17.75064218,53.50797458,67.03678266,126.4858439,50.20772944,9.756288354,3.792906245,0.518259813
1975,1.51808192,2.697678527,3.529800223,5.477934769,9.795971028,23.63443525,26.79939971,143.0190415,103.1583532,12.69112279,2.948982143,2.690210808
1976,7.150660351,7.843434344,5.853726201,5.752939212,5.379704727,15.45275154,26.39334681,28.05533023,3.676158274,1.700890825,1.551460015,0.713338079
1977,0.903352954,1.044219683,0.827398037,1.44087989,2.317741249,4.256359374,10.50572773,16.17426934,8.536139666,2.060019931,0.651099313,0.56144892
1978,0.610982787,0.557963778,8.866051951,19.02653788,17.94640506,56.59247085,70.98786492,137.7184391,88.6253235,14.64403132,3.155371313,3.816375123
